@RELATION tweets

@ATTRIBUTE tweet string
@ATTRIBUTE class {0,1}

@DATA
'RT @jumendx: até eu me surpreendo com o qnt consigo disfarçar tristeza as vzs, pq nossa, eu tô destruída porém agindo como se nada tivesse…', 0
'RT @QueridoTextos: Quem realmente gosta de você, aguenta suas crises, suas manias, suas reclamações, seus momentos de tristeza e permanece…', 0
'RT @QueridoTextos: Quem realmente gosta de você, aguenta suas crises, suas manias, suas reclamações, seus momentos de tristeza e permanece…', 0
'RT @QueridoTextos: Quem realmente gosta de você, aguenta suas crises, suas manias, suas reclamações, seus momentos de tristeza e permanece…', 0
'espalhar visibilidade e orgulho próprio é ótimoaté ver a quantidade de agressões homofóbicas acontecendo por aío… ', 0
'RT @craiskc: as vezes eu tenho uma tristeza PÓS ME VER EM FOTO ESPONTÂNEA sei la por exemplo algum amigo tira uma foto minha escondidoda…', 0
'RT @QueridoTextos: Quem realmente gosta de você, aguenta suas crises, suas manias, suas reclamações, seus momentos de tristeza e permanece…', 0
'RT @QueridoTextos: Quem realmente gosta de você, aguenta suas crises, suas manias, suas reclamações, seus momentos de tristeza e permanece…', 0
'a tristeza bate sem ter dó e as lágrimas nos olhos descem de uma vez só....', 0
'Passei, por provações, quase vi, tudo terminar, tristeza logo veio em meu olhar e senti sozinha no meu caminhar.ac… ', 0
'ai gente, tem pessoas citando meu tweet sobre não querer que lúcifer que acabe, dizendo que a série tem que ter um… ', 0
'RT @QueridoTextos: Quem realmente gosta de você, aguenta suas crises, suas manias, suas reclamações, seus momentos de tristeza e permanece…', 0
'RT @QueridoTextos: Quem realmente gosta de você, aguenta suas crises, suas manias, suas reclamações, seus momentos de tristeza e permanece…', 0
'deus filha da puta,vou fazer vc pagar por toda tristeza q há nas pessoas ', 0
'@mansi_jose @jlplasa @jairbolsonaro @AbrahamWeint É uma tristeza e até ofensivo chamar tal “coisa” de #Educação', 0
'RT @VoceMeDestruiu: eu quero lamber a tristeza da tua alma, e não importa como isso soe.[dm]', 0
'RT @QueridoTextos: Quem realmente gosta de você, aguenta suas crises, suas manias, suas reclamações, seus momentos de tristeza e permanece…', 0
'RT @CtiaTeixeira13: Nao gosto d estar mal com ninguem mas nao consigo disfarçar a minha tristeza e desilusao por as vossas atitudes de merda', 0
'@rayanesampaio levanta essa cabeça mete o pé e vai na fé, manda essa tristeza emboraa', 0
'RT @QueridoTextos: Quem realmente gosta de você, aguenta suas crises, suas manias, suas reclamações, seus momentos de tristeza e permanece…', 0
'@Eco_entre_voces Tristeza de amor ', 0
'@LaMacrista Que tristeza', 0
'RT @QueridoTextos: Quem realmente gosta de você, aguenta suas crises, suas manias, suas reclamações, seus momentos de tristeza e permanece…', 0
'RT @maisbr4sil: Pior tristeza. ', 0
'RT @QueridoTextos: Quem realmente gosta de você, aguenta suas crises, suas manias, suas reclamações, seus momentos de tristeza e permanece…', 0
'RT @_lucke: Mistura de tristeza, com raiva e uma pitada de ser insuficiente pra tudo', 0
'RT @QueridoTextos: Quem realmente gosta de você, aguenta suas crises, suas manias, suas reclamações, seus momentos de tristeza e permanece…', 0
'Neymar expos a conversa: REPUDIO!A mina filmou neymar: silencio na lacrolandia', 0
'Ronnie Von deu vida a expressão mais literal possível do racismo brasileiro. Aquele que evita a palavra negro aí é… ', 0
'Agora os governadores populistas, que se diziam contra a reforma da previdência, ameaçam publicar uma carta de repú… ', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Savagefiction: Ronnie Von deu vida a expressão mais literal possível do racismo brasileiro. Aquele que evita a palavra negro aí é outr…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @JenoOliveiraa: A euforia nas redes de políticos do PT em repúdio à agenda de privatizações do governo Bolsonaro é totalmente compreensi…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @AlexFortaleza: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio.…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Savagefiction: Ronnie Von deu vida a expressão mais literal possível do racismo brasileiro. Aquele que evita a palavra negro aí é outr…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @PauloMartins10: Agora os governadores populistas, que se diziam contra a reforma da previdência, ameaçam publicar uma carta de repúdio…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @JenoOliveiraa: A euforia nas redes de políticos do PT em repúdio à agenda de privatizações do governo Bolsonaro é totalmente compreensi…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
'RT @Proc_Adriano: Um cachorro morto por um vigilante de mercado: 1 mês de comoção televisiva, boicote coletivo, manifestações de repúdio. U…', 0
